City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date
293,porosozero,62.7191,32.727,32.34,88,100,15.68,RU,2023-02-09 00:09:33
294,puerto carreno,6.189,-67.4859,84.18,52,75,6.89,CO,2023-02-09 00:09:34
295,lashio,22.9333,97.75,45.63,62,0,1.68,MM,2023-02-09 00:09:34
296,kovernino,57.1253,43.8142,14.18,99,97,3.02,RU,2023-02-09 00:09:35
297,konjic,43.6519,17.9614,23.88,96,53,4.81,BA,2023-02-09 00:09:36
298,turukhansk,65.8167,87.9833,-9.15,98,100,6.71,RU,2023-02-09 00:09:36
299,kjollefjord,70.9457,27.3465,41.05,65,100,47.18,NO,2023-02-09 00:09:37
300,port macquarie,-31.4333,152.9167,76.89,59,87,10.07,AU,2023-02-09 00:07:24
301,qaqortoq,60.7167,-46.0333,25.45,94,100,8.55,GL,2023-02-09 00:09:37
302,artigas,-30.4,-56.4667,88.72,18,54,0.72,UY,2023-02-09 00:09:37
303,ndele,8.4109,20.6473,71.37,16,14,7.54,CF,2023-02-09 00:09:38
304,santa marta de tormes,40.9506,-5.6272,38.86,65,0,5.75,ES,2023-02-09 00:09:38
305,qaanaaq,77.484,-69.3632,-26.41,68,18,6.29,GL,2023-02-09 00:09:39
306,olafsvik,64.8945,-23.7142,25.02,68,100,32.73,IS,2023-02-09 00:09:39
307,cao bang,22.6667,106.25,65.59,99,100,2.28,VN,2023-02-09 00:09:39
308,talaya,61.3833,152.75,-39.95,97,90,1.66,RU,2023-02-09 00:09:40
309,chatrapur,19.35,84.9833,67.41,86,51,3.33,IN,2023-02-09 00:09:40
310,san cristobal,7.7669,-72.225,69.84,71,57,1.59,VE,2023-02-09 00:09:40
311,banda aceh,5.5577,95.3222,77.2,80,98,6.35,ID,2023-02-09 00:08:13
312,mankera,31.3866,71.4407,52.84,42,79,0.85,PK,2023-02-09 00:09:41
313,coihueco,-36.6167,-71.8333,74.55,29,0,3.27,CL,2023-02-09 00:09:41
314,matamoros,25.5333,-103.25,64.51,19,40,0.0,MX,2023-02-09 00:09:41
315,puerto escondido,15.85,-97.0667,83.23,69,0,8.05,MX,2023-02-09 00:09:42
316,longyearbyen,78.2186,15.6401,24.64,86,100,20.71,SJ,2023-02-09 00:09:42
317,novyy urgal,51.0736,132.5642,-30.73,96,39,1.05,RU,2023-02-09 00:09:42
318,shilka,51.85,116.0333,-14.01,98,53,2.95,RU,2023-02-09 00:09:43
319,bonavista,48.6499,-53.1147,29.39,93,100,17.81,CA,2023-02-09 00:09:43
320,havre,49.5833,0.3333,34.2,80,0,2.3,FR,2023-02-09 00:09:43
321,waterloo,43.4668,-80.5164,35.47,75,0,5.75,CA,2023-02-09 00:04:56
322,mehran,33.1222,46.1646,45.86,66,26,5.95,IR,2023-02-09 00:09:44
323,maragogi,-9.0122,-35.2225,78.17,78,99,7.72,BR,2023-02-09 00:09:44
324,saint george,37.1041,-113.5841,61.43,29,0,1.99,US,2023-02-09 00:05:45
325,port lincoln,-34.7333,135.8667,73.9,59,0,12.59,AU,2023-02-09 00:09:45
326,coaticook,45.1334,-71.7991,34.3,93,94,10.8,CA,2023-02-09 00:09:45
327,praya,14.9215,-23.5087,69.15,73,95,12.77,CV,2023-02-09 00:09:45
328,invermere,50.5167,-116.0354,30.85,91,42,0.74,CA,2023-02-09 00:09:46
329,codrington,-38.2667,141.9667,70.0,58,4,6.08,AU,2023-02-09 00:09:46
330,caconda,-13.7333,15.0667,61.05,66,96,3.6,AO,2023-02-09 00:09:46
331,tirupati,13.65,79.4167,66.65,78,100,2.66,IN,2023-02-09 00:09:46
332,saint-augustin,51.226,-58.6502,15.53,98,99,3.13,CA,2023-02-09 00:09:47
333,vysokogornyy,50.1167,139.15,-13.97,95,99,3.11,RU,2023-02-09 00:09:47
334,samur,41.8253,48.486,28.24,92,100,20.13,RU,2023-02-09 00:09:48
335,hasaki,35.7333,140.8333,43.29,47,33,19.28,JP,2023-02-09 00:09:48
336,arman,59.7,150.1667,-8.99,81,67,9.75,RU,2023-02-09 00:09:48
337,shasta lake,40.6804,-122.3708,68.72,27,65,0.47,US,2023-02-09 00:09:48
338,wonthaggi,-38.6044,145.5913,70.83,69,69,4.85,AU,2023-02-09 00:09:49
339,nakhon nayok,14.1667,101.1,76.64,79,3,1.66,TH,2023-02-09 00:09:49
340,caravelas,-17.7125,-39.2481,77.67,80,21,8.03,BR,2023-02-09 00:09:49
341,conceicao do araguaia,-8.2578,-49.2647,74.73,91,56,2.51,BR,2023-02-09 00:09:50
342,panalingaan,8.7842,117.4231,76.84,81,95,3.0,PH,2023-02-09 00:09:50
343,olot,42.181,2.4901,39.27,93,100,3.42,ES,2023-02-09 00:09:50
344,colquiri,-17.4167,-67.1333,39.24,86,100,1.79,BO,2023-02-09 00:09:51
345,nemuro,43.3236,145.575,21.94,72,58,15.59,JP,2023-02-09 00:09:51
346,bud,39.447,-86.1758,46.42,88,100,5.97,US,2023-02-09 00:09:51
347,basar,27.9833,94.6667,46.51,90,69,2.64,IN,2023-02-09 00:09:52
348,taltal,-25.4,-70.4833,69.62,81,24,4.34,CL,2023-02-09 00:09:52
349,mirpur mathelo,28.0227,69.5489,62.26,29,23,9.06,PK,2023-02-09 00:09:52
350,zhuhai,22.2769,113.5678,67.86,88,75,10.36,CN,2023-02-09 00:09:52
351,constitucion,-35.3333,-72.4167,60.98,79,19,13.13,CL,2023-02-09 00:09:53
352,suna,57.8338,50.0588,16.32,99,96,4.34,RU,2023-02-09 00:09:53
353,bengkulu,-3.8004,102.2655,74.59,81,95,4.25,ID,2023-02-09 00:09:53
354,abha,18.2164,42.5053,50.25,71,0,0.0,SA,2023-02-09 00:08:39
355,port hedland,-20.3167,118.5667,86.05,79,4,8.05,AU,2023-02-09 00:09:54
356,gat,31.61,34.7642,47.39,100,52,4.29,IL,2023-02-09 00:09:54
357,liverpool,53.4106,-2.9779,46.18,82,75,4.61,GB,2023-02-09 00:09:46
358,tank,32.2217,70.3793,60.75,28,84,6.49,PK,2023-02-09 00:09:54
359,lagoa,39.05,-27.9833,56.07,67,84,11.88,PT,2023-02-09 00:09:55
360,qasigiannguit,68.8193,-51.1922,-7.35,83,2,4.43,GL,2023-02-09 00:09:55
361,save,8.0425,2.486,82.56,63,53,4.7,BJ,2023-02-09 00:09:55
362,casper,42.8666,-106.3131,28.72,85,100,24.16,US,2023-02-09 00:09:55
363,tromso,69.6496,18.957,35.62,87,75,20.71,NO,2023-02-09 00:09:08
364,buchanan,5.8808,-10.0467,77.99,88,89,3.06,LR,2023-02-09 00:09:56
365,beringovskiy,63.05,179.3167,-23.37,92,26,5.84,RU,2023-02-09 00:09:56
366,puerto baquerizo moreno,-0.9,-89.6,78.87,76,98,3.71,EC,2023-02-09 00:09:56
367,launceston,-41.45,147.1667,69.62,59,75,8.05,AU,2023-02-09 00:09:57
368,zhigansk,66.7697,123.3711,-45.08,98,100,8.39,RU,2023-02-09 00:09:57
369,san clemente,33.427,-117.612,76.64,41,0,4.0,US,2023-02-09 00:08:05
370,baykit,61.67,96.37,1.6,99,100,0.47,RU,2023-02-09 00:09:57
371,mount gambier,-37.8333,140.7667,71.91,45,4,4.68,AU,2023-02-09 00:09:36
372,barentu,15.1139,37.5928,61.86,68,26,3.98,ER,2023-02-09 00:09:58
373,safaga,26.7292,33.9365,58.68,58,100,15.95,EG,2023-02-09 00:09:58
374,folldal,62.1325,9.9968,25.39,84,98,11.9,NO,2023-02-09 00:09:58
375,uruzgan,32.8333,66.0,42.12,81,96,3.69,AF,2023-02-09 00:09:58
376,shingu,33.7333,135.9833,44.53,50,7,6.04,JP,2023-02-09 00:09:59
377,lorengau,-2.0226,147.2712,80.8,78,100,10.4,PG,2023-02-09 00:09:59
378,ambulu,-8.345,113.6058,76.26,89,87,2.35,ID,2023-02-09 00:09:59
379,sur,22.5667,59.5289,74.79,50,5,6.69,OM,2023-02-09 00:09:59
380,forbes,-33.3833,148.0167,80.92,49,12,14.81,AU,2023-02-09 00:10:00
381,curup,-3.4667,102.5333,66.74,81,100,1.63,ID,2023-02-09 00:10:00
382,tondano,1.3038,124.9112,71.69,77,100,1.79,ID,2023-02-09 00:10:01
383,karratha,-20.7377,116.8463,86.79,62,6,2.42,AU,2023-02-09 00:10:01
384,raudeberg,61.9875,5.1352,36.27,96,100,24.72,NO,2023-02-09 00:10:02
385,bathsheba,13.2167,-59.5167,79.41,73,20,19.57,BB,2023-02-09 00:10:02
386,shemordan,56.1856,50.3972,22.6,96,100,7.16,RU,2023-02-09 00:10:03
387,sebrovo,50.0981,43.2976,10.76,98,40,4.32,RU,2023-02-09 00:10:04
388,kavaratti,10.5669,72.642,78.8,75,85,5.35,IN,2023-02-09 00:10:06
389,oistins,13.0667,-59.5333,78.89,73,20,19.57,BB,2023-02-09 00:10:07
390,sao joao da barra,-21.6403,-41.0511,73.83,93,100,6.8,BR,2023-02-09 00:07:37
391,mehamn,71.0357,27.8492,39.15,65,100,47.18,NO,2023-02-09 00:10:08
392,cognac,45.5,-0.25,33.04,80,0,2.3,FR,2023-02-09 00:10:09
393,damaturu,11.747,11.9608,68.09,22,74,9.75,NG,2023-02-09 00:10:10
394,harper,4.375,-7.7169,77.9,86,100,1.83,LR,2023-02-09 00:10:11
395,mandera,3.9366,41.867,80.15,39,28,9.17,KE,2023-02-09 00:10:12
396,wamba,8.9333,8.6,76.3,17,91,4.83,NG,2023-02-09 00:09:32
397,mount pleasant,32.7941,-79.8626,66.34,84,0,3.44,US,2023-02-09 00:10:13
398,filadelfia,39.9523,-75.1638,49.39,59,0,3.44,US,2023-02-09 00:07:23
399,kota kinabalu,5.9749,116.0724,76.98,88,20,5.99,MY,2023-02-09 00:10:15
400,ayan,56.45,138.1667,-18.65,78,72,6.29,RU,2023-02-09 00:10:15
401,birjand,32.8663,59.2211,39.92,68,28,7.87,IR,2023-02-09 00:10:16
402,gamboula,4.1178,15.1393,71.29,23,5,1.5,CF,2023-02-09 00:10:16
403,shakawe,-18.3667,21.85,68.97,92,98,1.81,BW,2023-02-09 00:10:17
404,srednekolymsk,67.45,153.6833,-27.78,97,100,7.11,RU,2023-02-09 00:10:17
405,dingle,10.9995,122.6711,76.73,84,100,10.22,PH,2023-02-09 00:10:18
406,khudumelapye,-23.8833,24.75,69.12,78,100,7.87,BW,2023-02-09 00:10:18
407,provideniya,64.3833,-173.3,-3.89,65,100,11.18,RU,2023-02-09 00:10:18
408,tuni,17.35,82.55,67.14,88,89,1.95,IN,2023-02-09 00:10:18
409,lavrentiya,65.5833,-171.0,-9.8,90,100,2.21,RU,2023-02-09 00:10:19
410,oyama,36.3,139.8,43.59,31,0,3.11,JP,2023-02-09 00:10:19
411,muri,23.3667,85.8667,56.59,42,0,3.76,IN,2023-02-09 00:10:20
412,dunedin,-45.8742,170.5036,55.0,59,54,17.11,NZ,2023-02-09 00:10:20
413,pacifica,37.6138,-122.4869,66.72,65,20,6.91,US,2023-02-09 00:10:20
414,veraval,20.9,70.3667,70.86,35,78,7.27,IN,2023-02-09 00:10:21
415,muros,42.7762,-9.0603,46.83,80,0,8.66,ES,2023-02-09 00:10:21
416,nizwa,22.9333,57.5333,69.96,34,3,3.13,OM,2023-02-09 00:10:21
417,strezhevoy,60.7333,77.5889,-0.26,94,100,9.28,RU,2023-02-09 00:10:22
418,pauini,-7.7136,-66.9764,73.29,98,100,2.93,BR,2023-02-09 00:10:22
419,sarangani,5.4033,125.4636,79.3,77,99,8.08,PH,2023-02-09 00:10:22
420,tumbi,-5.0667,32.7333,64.54,95,100,3.69,TZ,2023-02-09 00:10:23
421,marathon,44.9,-89.7668,40.75,66,0,0.0,US,2023-02-09 00:10:23
422,armidale,-30.5167,151.65,70.2,51,95,6.26,AU,2023-02-09 00:10:23
423,lucapa,-8.4192,20.7447,64.74,96,100,1.61,AO,2023-02-09 00:10:24
424,killybegs,54.6333,-8.45,42.98,60,76,18.43,IE,2023-02-09 00:10:24
425,bushehr,28.9684,50.8385,59.29,58,100,16.24,IR,2023-02-09 00:10:25
426,goma,-1.6792,29.2228,60.8,82,33,3.4,CD,2023-02-09 00:10:25
427,tres arroyos,-38.3739,-60.2798,65.73,61,0,6.51,AR,2023-02-09 00:10:26
428,khatanga,71.9667,102.5,-44.88,100,59,4.52,RU,2023-02-09 00:10:26
429,solano,38.2333,-121.9511,65.59,51,0,4.61,US,2023-02-09 00:10:27
430,naze,28.3667,129.4833,60.78,69,100,16.22,JP,2023-02-09 00:10:27
431,high level,58.5169,-117.136,10.99,96,34,4.14,CA,2023-02-09 00:10:27
432,iskateley,67.6803,53.1512,23.49,81,90,18.66,RU,2023-02-09 00:10:28
433,ponta do sol,32.6667,-17.1,59.13,66,31,6.58,PT,2023-02-09 00:10:28
434,awjilah,29.1081,21.2869,52.34,45,96,14.79,LY,2023-02-09 00:10:28
435,barcelona,41.3888,2.159,47.7,72,75,10.36,ES,2023-02-09 00:07:36
436,bandarbeyla,9.4942,50.8122,74.08,82,17,11.48,SO,2023-02-09 00:10:29
437,ahvaz,31.3203,48.6693,53.1,54,24,6.6,IR,2023-02-09 00:10:30
438,tabuk,17.4189,121.4443,71.49,84,95,2.46,PH,2023-02-09 00:10:30
439,saint-paul,-21.0096,55.2707,75.31,80,72,3.98,RE,2023-02-09 00:10:31
440,port keats,-14.25,129.55,86.94,70,99,12.12,AU,2023-02-09 00:10:31
441,nakhon phanom,17.3333,104.4167,72.37,79,13,5.3,TH,2023-02-09 00:10:33
442,itaueira,-7.6033,-43.0256,77.65,42,71,0.74,BR,2023-02-09 00:10:33
443,yuli,9.6989,10.2744,76.08,21,52,9.15,NG,2023-02-09 00:10:34
444,puerto asis,0.5133,-76.5007,76.98,75,39,1.36,CO,2023-02-09 00:10:34
445,toora-khem,52.4675,96.11,1.0,99,100,1.1,RU,2023-02-09 00:10:34
446,cabedelo,-6.9811,-34.8339,79.72,79,98,13.33,BR,2023-02-09 00:10:35
447,aktas,49.7789,72.9608,-0.65,94,100,11.27,KZ,2023-02-09 00:10:36
448,agadir,30.4202,-9.5982,54.05,74,0,2.75,MA,2023-02-09 00:10:37
449,amahai,-3.3333,128.9167,80.89,76,100,5.77,ID,2023-02-09 00:08:09
450,lata,40.1629,-8.3327,47.07,79,26,6.89,PT,2023-02-09 00:10:37
451,honiara,-9.4333,159.95,84.09,72,97,5.59,SB,2023-02-09 00:10:37
452,tautira,-17.7333,-149.15,79.3,76,30,6.96,PF,2023-02-09 00:10:38
453,dwarka,22.2394,68.9678,69.22,67,5,6.49,IN,2023-02-09 00:10:38
454,andenes,69.3143,16.1194,33.78,86,75,17.27,NO,2023-02-09 00:10:38
455,coquimbo,-29.9533,-71.3436,64.13,88,20,8.05,CL,2023-02-09 00:10:39
456,deputatskiy,69.3,139.9,-45.26,99,90,4.45,RU,2023-02-09 00:10:39
457,itoman,26.1247,127.6694,68.4,73,40,10.36,JP,2023-02-09 00:10:39
458,quibdo,5.6947,-76.6611,76.14,95,93,2.21,CO,2023-02-09 00:10:40
459,inirida,3.8653,-67.9239,74.17,95,50,3.85,CO,2023-02-09 00:10:40
460,waitati,-45.75,170.5667,56.32,54,43,13.58,NZ,2023-02-09 00:10:40
461,pachino,36.7186,15.0907,51.26,85,100,25.99,IT,2023-02-09 00:09:18
462,broome,42.2506,-75.833,39.58,72,0,5.75,US,2023-02-09 00:10:41
463,tres picos,15.8667,-93.5333,81.18,58,0,6.8,MX,2023-02-09 00:10:41
464,ivankiv,50.9386,29.8943,15.46,93,37,4.52,UA,2023-02-09 00:10:41
465,khani,41.9563,42.9566,26.17,89,100,3.31,GE,2023-02-09 00:10:42
466,antsohihy,-14.8796,47.9875,71.55,95,98,2.64,MG,2023-02-09 00:10:42
467,severo-kurilsk,50.6789,156.125,23.0,66,94,21.94,RU,2023-02-09 00:10:42
468,arifwala,30.294,73.0735,57.0,34,96,7.56,PK,2023-02-09 00:10:42
469,great yarmouth,52.6083,1.7305,35.85,80,49,13.56,GB,2023-02-09 00:10:43
470,mana,5.6592,-53.7767,75.97,89,99,10.04,GF,2023-02-09 00:10:43
471,renqiu,38.6989,116.0936,34.86,34,100,2.77,CN,2023-02-09 00:10:43
472,amga,60.8953,131.9608,-44.41,100,100,0.89,RU,2023-02-09 00:10:44
473,bilma,18.6853,12.9164,66.78,17,11,7.07,NE,2023-02-09 00:10:44
474,komsomolskiy,40.4272,71.7189,38.12,81,100,6.91,UZ,2023-02-09 00:10:44
475,wuwei,37.9281,102.6414,26.24,50,11,4.7,CN,2023-02-09 00:10:45
476,nome,64.5011,-165.4064,0.16,78,100,6.91,US,2023-02-09 00:10:45
477,plouzane,48.3833,-4.6167,39.25,93,75,1.14,FR,2023-02-09 00:10:45
478,eureka,40.8021,-124.1637,57.58,82,62,3.0,US,2023-02-09 00:10:46
479,san patricio,28.017,-97.5169,62.69,65,100,7.4,US,2023-02-09 00:10:46
480,biscarrosse,44.3945,-1.1672,31.95,80,0,3.44,FR,2023-02-09 00:10:46
481,marrakesh,31.6315,-8.0083,53.67,71,75,3.44,MA,2023-02-09 00:10:47
482,tubuala,9.5167,-79.0333,78.22,85,57,16.44,PA,2023-02-09 00:10:47
483,boundiali,9.5217,-6.4869,80.17,59,99,10.47,CI,2023-02-09 00:10:47
484,rosarito,32.3333,-117.0333,72.25,37,0,13.02,MX,2023-02-09 00:10:26
485,togur,58.3631,82.8265,-20.61,100,98,3.24,RU,2023-02-09 00:10:48
486,bambanglipuro,-7.95,110.2833,76.3,91,100,5.88,ID,2023-02-09 00:10:48
487,camacha,33.0833,-16.3333,54.82,72,40,11.5,PT,2023-02-09 00:10:48
488,berdigestyakh,62.0989,126.6992,-49.36,100,93,2.28,RU,2023-02-09 00:10:48
489,vanino,49.0869,140.2543,-9.13,85,63,1.3,RU,2023-02-09 00:10:49
490,klaksvik,62.2266,-6.589,36.52,66,95,41.36,FO,2023-02-09 00:06:21
491,yenagoa,4.9247,6.2642,79.45,82,43,4.41,NG,2023-02-09 00:10:49
492,samoded,63.6083,40.5111,29.73,89,86,11.92,RU,2023-02-09 00:10:49
493,vostok,46.4856,135.8833,-4.88,95,100,9.35,RU,2023-02-09 00:10:50
494,bunia,1.5667,30.25,68.02,37,39,2.84,CD,2023-02-09 00:10:50
495,bridlington,54.0831,-0.1919,41.14,76,100,15.01,GB,2023-02-09 00:10:50
496,rio grande,-32.035,-52.0986,76.23,83,50,17.43,BR,2023-02-09 00:10:50
497,shirokiy,49.758,129.523,-20.99,100,62,2.37,RU,2023-02-09 00:10:51
498,kununurra,-15.7667,128.7333,85.98,70,54,5.75,AU,2023-02-09 00:10:51
499,nakhon thai,17.1006,100.8374,74.32,70,7,1.72,TH,2023-02-09 00:10:51
500,powell,40.1578,-83.0752,47.61,63,20,6.91,US,2023-02-09 00:10:52
501,taoudenni,22.6783,-3.9836,68.4,17,98,11.14,ML,2023-02-09 00:10:52
502,avera,33.194,-82.5271,66.25,77,100,6.71,US,2023-02-09 00:10:52
503,kalemie,-5.9475,29.1947,68.76,84,100,3.67,CD,2023-02-09 00:10:52
504,hambantota,6.1241,81.1185,74.8,79,97,10.22,LK,2023-02-09 00:10:53
505,gualeguaychu,-33.0094,-58.5172,86.67,26,92,8.16,AR,2023-02-09 00:06:09
506,kayerkan,69.3497,87.7602,-10.48,76,100,6.89,RU,2023-02-09 00:10:53
507,the pas,53.8251,-101.2541,15.26,94,100,6.49,CA,2023-02-09 00:10:53
508,puerto morazan,12.8504,-87.1717,88.03,36,8,4.16,NI,2023-02-09 00:10:54
509,ostersund,63.1792,14.6357,39.65,70,100,27.63,SE,2023-02-09 00:08:56
510,gemena,3.25,19.7667,73.42,27,5,1.07,CD,2023-02-09 00:10:54
511,amapa,1.0,-52.0,72.36,99,100,2.06,BR,2023-02-09 00:05:59
512,lagos,6.5833,3.75,78.6,87,50,2.53,NG,2023-02-09 00:07:23
513,ouadda,8.0777,22.4007,68.88,16,12,8.16,CF,2023-02-09 00:10:54
514,ouahigouya,13.5828,-2.4216,78.78,13,9,10.2,BF,2023-02-09 00:10:55
515,aksu,41.1231,80.2644,24.57,79,83,2.35,CN,2023-02-09 00:10:55
516,norsup,-16.0667,167.3833,83.57,73,91,10.2,VU,2023-02-09 00:10:55
517,pundaguitan,6.3711,126.1689,79.59,75,99,6.73,PH,2023-02-09 00:10:56
518,pathein,16.7833,94.7333,63.48,82,16,5.57,MM,2023-02-09 00:10:56
519,kibala,9.1104,18.3463,77.49,16,9,5.53,TD,2023-02-09 00:10:56
520,bonga,7.2833,36.2333,60.57,51,7,1.68,ET,2023-02-09 00:10:56
521,padang,-0.9492,100.3543,76.59,84,95,3.96,ID,2023-02-09 00:10:57
522,pisco,-13.7,-76.2167,73.45,83,0,21.85,PE,2023-02-09 00:07:48
523,petropavlovsk-kamchatskiy,53.0452,158.6483,6.78,66,20,4.47,RU,2023-02-09 00:10:57
524,russell,32.3502,-85.1999,72.63,64,0,5.75,US,2023-02-09 00:06:47
525,hovd,48.0056,91.6419,0.77,82,92,2.35,MN,2023-02-09 00:10:57
526,san-pedro,4.7485,-6.6363,76.66,92,28,1.05,CI,2023-02-09 00:10:58
527,falmouth,50.1544,-5.0711,47.3,81,20,4.61,GB,2023-02-09 00:10:58
528,udachnyy,66.4167,112.4,-42.92,100,100,4.34,RU,2023-02-09 00:10:58
529,namwala,-15.7504,26.4384,64.11,96,19,1.5,ZM,2023-02-09 00:10:59
530,kloulklubed,7.0419,134.2556,77.5,73,100,10.65,PW,2023-02-09 00:10:59
531,la grande,45.3246,-118.0877,40.23,64,86,1.41,US,2023-02-09 00:09:30
532,viareggio,43.8735,10.2558,39.11,62,0,7.52,IT,2023-02-09 00:10:59
533,caibarien,22.5206,-79.4669,74.52,80,8,19.35,CU,2023-02-09 00:11:00
534,tolaga bay,-38.3667,178.3,69.71,54,4,12.57,NZ,2023-02-09 00:11:00
535,rio verde de mato grosso,-18.9181,-54.8442,77.09,75,96,4.59,BR,2023-02-09 00:11:00
536,sandane,61.7728,6.215,41.04,81,100,14.97,NO,2023-02-09 00:11:00
537,dinguiraye,11.3,-10.7167,79.27,17,3,2.8,GN,2023-02-09 00:11:01
538,mount isa,-20.7333,139.5,82.17,65,40,9.22,AU,2023-02-09 00:11:01
539,dayong,25.0209,118.2898,59.23,88,100,0.83,CN,2023-02-09 00:11:02
540,pangnirtung,66.1451,-65.7125,-21.05,74,35,6.55,CA,2023-02-09 00:11:04
541,la rioja,42.25,-2.5,26.38,78,98,1.52,ES,2023-02-09 00:06:12
542,umm kaddadah,13.6017,26.6876,57.31,17,48,13.51,SD,2023-02-09 00:11:05
543,viedma,-40.8135,-62.9967,69.35,51,53,9.46,AR,2023-02-09 00:07:59
544,tsumeb,-19.2333,17.7167,68.95,80,82,2.04,NA,2023-02-09 00:11:06
545,vestmannaeyjar,63.4427,-20.2734,30.7,53,100,34.92,IS,2023-02-09 00:11:06
546,qeshm,26.9581,56.2719,68.9,75,100,13.78,IR,2023-02-09 00:11:07
547,dauphin,51.1494,-100.0502,30.34,96,100,9.22,CA,2023-02-09 00:11:07
548,huejuquilla el alto,22.6,-103.8667,71.26,13,45,13.82,MX,2023-02-09 00:11:08
549,canutama,-6.5339,-64.3831,74.35,95,58,2.3,BR,2023-02-09 00:11:08
550,ghanzi,-21.5667,21.7833,67.32,76,93,5.1,BW,2023-02-09 00:11:09
551,katobu,-4.9408,122.5276,76.82,90,100,0.78,ID,2023-02-09 00:11:09
552,kaeo,-35.1,173.7833,71.01,57,34,5.44,NZ,2023-02-09 00:09:38
553,belaya gora,68.5333,146.4167,-38.92,97,100,3.44,RU,2023-02-09 00:11:10
554,valparaiso,-33.0393,-71.6273,64.04,88,100,6.91,CL,2023-02-09 00:11:10
555,portage,41.1667,-81.1998,41.5,70,0,3.44,US,2023-02-09 00:10:49
556,labuhan,-6.8844,112.2051,77.49,87,100,6.24,ID,2023-02-09 00:11:11
557,ust-ilimsk,58.0006,102.6619,11.46,96,100,4.65,RU,2023-02-09 00:11:11
558,wynyard,-41.0,145.7167,66.97,67,95,13.06,AU,2023-02-09 00:11:11
559,dukat,62.55,155.55,-34.19,98,71,3.29,RU,2023-02-09 00:11:12
560,moldava nad bodvou,48.6143,20.9996,22.96,79,0,2.3,SK,2023-02-09 00:11:13
561,novobiryusinskiy,56.9578,97.7076,0.59,100,99,1.92,RU,2023-02-09 00:11:14
562,axim,4.8699,-2.2405,78.55,86,93,5.35,GH,2023-02-09 00:11:14
563,kralendijk,12.15,-68.2667,78.78,78,20,16.11,BQ,2023-02-09 00:11:15
564,meulaboh,4.1363,96.1285,76.06,86,100,4.54,ID,2023-02-09 00:11:15
565,waingapu,-9.6567,120.2641,80.89,78,72,6.91,ID,2023-02-09 00:11:16
566,hatillo,18.4863,-66.8254,78.08,84,9,8.01,PR,2023-02-09 00:11:16
567,kunashak,55.7032,61.5498,12.72,80,100,13.56,RU,2023-02-09 00:11:17
568,mokhsogollokh,61.4681,128.9203,-50.82,100,100,1.99,RU,2023-02-09 00:11:17
569,kaprijke,51.208,3.6273,35.42,76,16,7.34,BE,2023-02-09 00:11:18
570,fuerte olimpo,-21.0415,-57.8738,80.2,73,15,4.25,PY,2023-02-09 00:11:19
571,bairiki,1.3292,172.9752,80.44,84,98,20.58,KI,2023-02-09 00:11:19
572,tateyama,34.9833,139.8667,47.1,31,20,19.57,JP,2023-02-09 00:11:20
573,cabo rojo,18.0866,-67.1457,77.97,70,50,12.73,PR,2023-02-09 00:11:21
574,xining,36.6167,101.7667,18.86,78,9,1.36,CN,2023-02-09 00:08:33
575,marzuq,14.4,46.4667,63.27,33,22,4.65,YE,2023-02-09 00:11:21
576,zaozerne,45.1582,33.2787,26.91,81,80,21.61,UA,2023-02-09 00:11:22
577,san lawrenz,36.0553,14.204,49.41,77,100,18.39,MT,2023-02-09 00:11:22
578,coahuayana,18.7333,-103.6833,80.46,64,1,4.88,MX,2023-02-09 00:11:23
579,cairns,-16.9167,145.7667,92.1,69,54,0.0,AU,2023-02-09 00:09:56
580,balkanabat,39.5108,54.3671,41.56,79,100,4.41,TM,2023-02-09 00:11:23
581,phan thiet,10.9333,108.1,74.98,78,24,7.29,VN,2023-02-09 00:11:24
582,ketchikan,55.3422,-131.6461,42.78,81,100,16.11,US,2023-02-09 00:11:24
583,riyadh,24.6877,46.7219,51.94,44,33,8.55,SA,2023-02-09 00:11:17
584,san pedro,14.35,121.0167,77.27,78,100,11.18,PH,2023-02-09 00:11:15
585,ahipara,-35.1667,173.1667,70.03,60,21,10.71,NZ,2023-02-09 00:11:24
586,northam,51.0333,-4.2167,43.61,88,98,9.53,GB,2023-02-09 00:07:48
